state,year,industry_name,total_emp,all_emp_tot,pct_emp
Maine,2015,Manufacturing,667760,2016141,33.12069939552838
Maine,2015,Transportation & Warehousing,240482,2016141,11.927836396363151
Maine,2015,Construction,328453,2016141,16.29117209560244
Maine,2015,"Agriculture, Forestry, Fishing & Hunting",76302,2016141,3.7845567348712215
Maine,2015,Utilities,35040,2016141,1.7379736833882153
Maine,2015,Accomodation & Food Services,665816,2016141,33.024277567888355
Maine,2015,"Mining, Quarrying, & Oil and Gas Extraction",2288,2016141,0.11348412635822594
Maine,2016,Manufacturing,671899,2056070,32.678799846308735
Maine,2016,Transportation & Warehousing,248331,2056070,12.077944817053893
Maine,2016,Construction,339117,2056070,16.49345596210246
Maine,2016,"Agriculture, Forestry, Fishing & Hunting",78054,2056070,3.7962715277203594
Maine,2016,Utilities,35388,2056070,1.72114762629677
Maine,2016,Accomodation & Food Services,680744,2056070,33.10898947993016
Maine,2016,"Mining, Quarrying, & Oil and Gas Extraction",2537,2056070,0.1233907405876259
Maine,2017,Manufacturing,676803,2099201,32.24098121142282
Maine,2017,Transportation & Warehousing,256060,2099201,12.197974372153976
Maine,2017,Construction,349969,2099201,16.671533597783156
Maine,2017,"Agriculture, Forestry, Fishing & Hunting",79300,2099201,3.7776277736148183
Maine,2017,Utilities,35629,2099201,1.6972648164706476
Maine,2017,Accomodation & Food Services,698936,2099201,33.29533474879251
Maine,2017,"Mining, Quarrying, & Oil and Gas Extraction",2504,2099201,0.11928347976206184
Maine,2018,Manufacturing,690662,2130036,32.42489798294489
Maine,2018,Transportation & Warehousing,248839,2130036,11.682384710868735
Maine,2018,Construction,361816,2130036,16.986379572927408
Maine,2018,"Agriculture, Forestry, Fishing & Hunting",82955,2130036,3.894535115838418
Maine,2018,Utilities,35098,2130036,1.6477655776709879
Maine,2018,Accomodation & Food Services,707905,2130036,33.23441481740215
Maine,2018,"Mining, Quarrying, & Oil and Gas Extraction",2761,2130036,0.12962222234741572
Maine,2019,Manufacturing,710537,2171285,32.72426236076793
Maine,2019,Transportation & Warehousing,251494,2171285,11.582726357894057
Maine,2019,Construction,369944,2171285,17.038021263905936
Maine,2019,"Agriculture, Forestry, Fishing & Hunting",84758,2171285,3.903587046380369
Maine,2019,Utilities,35153,2171285,1.6189952033012707
Maine,2019,Accomodation & Food Services,716790,2171285,33.01224850722038
Maine,2019,"Mining, Quarrying, & Oil and Gas Extraction",2609,2171285,0.12015926053005478
Maine,2020,Manufacturing,680588,1957609,34.76628887586847
Maine,2020,Transportation & Warehousing,238853,1957609,12.201261845445133
Maine,2020,Construction,374637,1957609,19.137478423934503
Maine,2020,"Agriculture, Forestry, Fishing & Hunting",90709,1957609,4.633662799874745
Maine,2020,Utilities,34654,1957609,1.7702207131250418
Maine,2020,Accomodation & Food Services,535431,1957609,27.35127392650933
Maine,2020,"Mining, Quarrying, & Oil and Gas Extraction",2737,1957609,0.13981341524277832
Maine,2021,Manufacturing,723047,2124749,34.02976069173347
Maine,2021,Transportation & Warehousing,245054,2124749,11.533315229234136
Maine,2021,Construction,392647,2124749,18.479688659695803
Maine,2021,"Agriculture, Forestry, Fishing & Hunting",101264,2124749,4.7659276460419555
Maine,2021,Utilities,35261,2124749,1.6595371970995163
Maine,2021,Accomodation & Food Services,624581,2124749,29.395519188384135
Maine,2021,"Mining, Quarrying, & Oil and Gas Extraction",2895,2124749,0.1362513878109838
Maine,2022,Manufacturing,725947,2216236,32.75585271604648
Maine,2022,Transportation & Warehousing,251831,2216236,11.363004661958383
Maine,2022,Construction,419944,2216236,18.948523532692366
Maine,2022,"Agriculture, Forestry, Fishing & Hunting",105273,2216236,4.750080767571684
Maine,2022,Utilities,35386,2216236,1.5966711126432382
Maine,2022,Accomodation & Food Services,675077,2216236,30.460519547557208
Maine,2022,"Mining, Quarrying, & Oil and Gas Extraction",2778,2216236,0.1253476615306312
Maryland,2015,Transportation & Warehousing,1025698,6986158,14.68186090265923
Maryland,2015,Accomodation & Food Services,2667434,6986158,38.18170158762513
Maryland,2015,Utilities,117408,6986158,1.6805803704983482
Maryland,2015,Construction,1853093,6986158,26.525208848697666
Maryland,2015,"Agriculture, Forestry, Fishing & Hunting",61790,6986158,0.8844632486124706
Maryland,2015,"Mining, Quarrying, & Oil and Gas Extraction",15654,6986158,0.22407165712541857
Maryland,2015,Manufacturing,1245081,6986158,17.822113384781733
Maryland,2016,Transportation & Warehousing,1055354,7153103,14.753792864439392
Maryland,2016,Accomodation & Food Services,2724805,7153103,38.092629170864726
Maryland,2016,Utilities,120663,7153103,1.6868623309352597
Maryland,2016,Construction,1932166,7153103,27.01157805221035
Maryland,2016,"Agriculture, Forestry, Fishing & Hunting",63045,7153103,0.8813657513389644
Maryland,2016,"Mining, Quarrying, & Oil and Gas Extraction",14037,7153103,0.19623651441898712
Maryland,2016,Manufacturing,1243033,7153103,17.377535315792322
Maryland,2017,Transportation & Warehousing,1092994,7328765,14.913754227349354
Maryland,2017,Accomodation & Food Services,2810825,7328765,38.3533241958229
Maryland,2017,Utilities,119719,7328765,1.6335494452339516
Maryland,2017,Construction,1945675,7328765,26.548470308435324
Maryland,2017,"Agriculture, Forestry, Fishing & Hunting",63404,7328765,0.8651389422365159
Maryland,2017,"Mining, Quarrying, & Oil and Gas Extraction",13776,7328765,0.18797164324412094
Maryland,2017,Manufacturing,1282372,7328765,17.497791237677834
Maryland,2018,Transportation & Warehousing,1156051,7445124,15.527625866271668
Maryland,2018,Accomodation & Food Services,2817706,7445124,37.8463273412236
Maryland,2018,Utilities,119279,7445124,1.6021089776342208
Maryland,2018,Construction,1958522,7445124,26.306103162284472
Maryland,2018,"Agriculture, Forestry, Fishing & Hunting",63959,7445124,0.8590723270693678
Maryland,2018,"Mining, Quarrying, & Oil and Gas Extraction",13408,7445124,0.18009102333285518
Maryland,2018,Manufacturing,1316199,7445124,17.67867130218382
Maryland,2019,Transportation & Warehousing,1218063,7616466,15.992495732272685
Maryland,2019,Accomodation & Food Services,2852746,7616466,37.45498240259984
Maryland,2019,Utilities,118472,7616466,1.555472052261508
Maryland,2019,Construction,1993588,7616466,26.174711473799007
Maryland,2019,"Agriculture, Forestry, Fishing & Hunting",72751,7616466,0.9551805259814722
Maryland,2019,"Mining, Quarrying, & Oil and Gas Extraction",13571,7616466,0.17817974898069525
Maryland,2019,Manufacturing,1347275,7616466,17.688978064104795
Maryland,2020,Transportation & Warehousing,1344887,6937486,19.38579767944757
Maryland,2020,Accomodation & Food Services,2167272,6937486,31.240019799679597
Maryland,2020,Utilities,117517,6937486,1.6939421571445332
Maryland,2020,Construction,1920470,6937486,27.682506314246975
Maryland,2020,"Agriculture, Forestry, Fishing & Hunting",71719,6937486,1.0337894735931719
Maryland,2020,"Mining, Quarrying, & Oil and Gas Extraction",13626,6937486,0.1964112071721658
Maryland,2020,Manufacturing,1301995,6937486,18.767533368715988
Maryland,2021,Transportation & Warehousing,1474184,7286485,20.23175783659748
Maryland,2021,Accomodation & Food Services,2355013,7286485,32.320288863560414
Maryland,2021,"Agriculture, Forestry, Fishing & Hunting",76000,7286485,1.0430269190151356
Maryland,2021,Utilities,114631,7286485,1.5732002467582107
Maryland,2021,Construction,1925263,7286485,26.422383357682065
Maryland,2021,"Mining, Quarrying, & Oil and Gas Extraction",13762,7286485,0.1888702165721881
Maryland,2021,Manufacturing,1327632,7286485,18.220472559814503
Maryland,2022,Manufacturing,1351869,7547847,17.910657171508642
Maryland,2022,Transportation & Warehousing,1531573,7547847,20.291521542500796
Maryland,2022,Accomodation & Food Services,2529425,7547847,33.511874313297554
Maryland,2022,"Agriculture, Forestry, Fishing & Hunting",70772,7547847,0.9376448674701541
Maryland,2022,Utilities,117341,7547847,1.554628757048202
Maryland,2022,Construction,1932277,7547847,25.60037319251437
Maryland,2022,"Mining, Quarrying, & Oil and Gas Extraction",14590,7547847,0.193300155660283
Massachusetts,2015,Transportation & Warehousing,1253010,9846696,12.72518213215885
Massachusetts,2015,Accomodation & Food Services,3532414,9846696,35.87410436962814
Massachusetts,2015,Utilities,171153,9846696,1.7381769478818074
Massachusetts,2015,Construction,1800321,9846696,18.28350342084289
Massachusetts,2015,"Agriculture, Forestry, Fishing & Hunting",88965,9846696,0.9035010322244132
Massachusetts,2015,"Mining, Quarrying, & Oil and Gas Extraction",11827,9846696,0.12011135511850878
Massachusetts,2015,Manufacturing,2989006,9846696,30.355420742145384
Massachusetts,2016,Transportation & Warehousing,1261243,10020580,12.586526927583034
Massachusetts,2016,Accomodation & Food Services,3636787,10020580,36.29317863836225
Massachusetts,2016,Utilities,175181,10020580,1.7482121793349288
Massachusetts,2016,Construction,1890503,10020580,18.866203353498502
Massachusetts,2016,"Agriculture, Forestry, Fishing & Hunting",95805,10020580,0.9560823824569038
Massachusetts,2016,"Mining, Quarrying, & Oil and Gas Extraction",11956,10020580,0.11931445086012986
Massachusetts,2016,Manufacturing,2949105,10020580,29.43048206790425
Massachusetts,2017,Transportation & Warehousing,1293883,10070065,12.848804848826695
Massachusetts,2017,Accomodation & Food Services,3705580,10070065,36.79797498824486
Massachusetts,2017,Utilities,182050,10070065,1.8078334151765654
Massachusetts,2017,Construction,1841312,10070065,18.285006104727227
Massachusetts,2017,"Agriculture, Forestry, Fishing & Hunting",99481,10070065,0.9878883602042291
Massachusetts,2017,"Mining, Quarrying, & Oil and Gas Extraction",11996,10070065,0.11912534824750386
Massachusetts,2017,Manufacturing,2935763,10070065,29.153366934572915
Massachusetts,2018,Transportation & Warehousing,1296967,10204578,12.709658351379154
Massachusetts,2018,Accomodation & Food Services,3753866,10204578,36.786097377079194
Massachusetts,2018,Utilities,177285,10204578,1.7373084903657947
Massachusetts,2018,Construction,1919865,10204578,18.813761823369866
Massachusetts,2018,"Agriculture, Forestry, Fishing & Hunting",103691,10204578,1.016122371743349
Massachusetts,2018,"Mining, Quarrying, & Oil and Gas Extraction",11816,10204578,0.11579116745445035
Massachusetts,2018,Manufacturing,2941088,10204578,28.821260418608198
Massachusetts,2019,Transportation & Warehousing,1284268,10300298,12.468260627022635
Massachusetts,2019,Accomodation & Food Services,3800723,10300298,36.89915573316422
Massachusetts,2019,Utilities,184940,10300298,1.7954820336266002
Massachusetts,2019,Construction,1973272,10300298,19.157426319122028
Massachusetts,2019,"Agriculture, Forestry, Fishing & Hunting",114352,10300298,1.1101814724195358
Massachusetts,2019,"Mining, Quarrying, & Oil and Gas Extraction",11642,10300298,0.11302585614513289
Massachusetts,2019,Manufacturing,2931101,10300298,28.456467958499843
Massachusetts,2020,Transportation & Warehousing,1159414,8744999,13.258023242769953
Massachusetts,2020,Accomodation & Food Services,2664449,8744999,30.46825963044707
Massachusetts,2020,Utilities,185740,8744999,2.1239567894747613
Massachusetts,2020,Construction,1844901,8744999,21.096640491325385
Massachusetts,2020,"Agriculture, Forestry, Fishing & Hunting",122657,8744999,1.4025959293991914
Massachusetts,2020,"Mining, Quarrying, & Oil and Gas Extraction",10946,8744999,0.12516868212334845
Massachusetts,2020,Manufacturing,2756892,8744999,31.52535523446029
Massachusetts,2021,Transportation & Warehousing,1241864,9371457,13.251557361891539
Massachusetts,2021,Accomodation & Food Services,2997934,9371457,31.990052347249737
Massachusetts,2021,Utilities,191752,9371457,2.0461279393375014
Massachusetts,2021,Construction,1989545,9371457,21.22983651314838
Massachusetts,2021,"Agriculture, Forestry, Fishing & Hunting",146460,9371457,1.562830624949781
Massachusetts,2021,"Mining, Quarrying, & Oil and Gas Extraction",10467,9371457,0.11169020996414966
Massachusetts,2021,Manufacturing,2793435,9371457,29.807905003458906
Massachusetts,2022,Transportation & Warehousing,1311562,10046499,13.054915946341108
Massachusetts,2022,Accomodation & Food Services,3453424,10046499,34.37440246597347
Massachusetts,2022,Utilities,194743,10046499,1.9384165568522924
Massachusetts,2022,Construction,2058004,10046499,20.484787785277238
Massachusetts,2022,"Agriculture, Forestry, Fishing & Hunting",155953,10046499,1.5523119048735285
Massachusetts,2022,"Mining, Quarrying, & Oil and Gas Extraction",10391,10046499,0.10342906518977406
Massachusetts,2022,Manufacturing,2862422,10046499,28.491736275492585
Michigan,2015,Transportation & Warehousing,1636231,15657594,10.45007936723867
Michigan,2015,Accomodation & Food Services,4479989,15657594,28.612244001217558
Michigan,2015,"Agriculture, Forestry, Fishing & Hunting",364037,15657594,2.3249868402514458
Michigan,2015,Utilities,252385,15657594,1.6119015475813205
Michigan,2015,Construction,1824926,15657594,11.655213438284324
Michigan,2015,Manufacturing,7027890,15657594,44.88486545250822
Michigan,2015,"Mining, Quarrying, & Oil and Gas Extraction",72136,15657594,0.46070935291846243
Michigan,2016,Transportation & Warehousing,1672149,16081337,10.398072001102895
Michigan,2016,Accomodation & Food Services,4605239,16081337,28.63716493224413
Michigan,2016,"Agriculture, Forestry, Fishing & Hunting",374100,16081337,2.3262991130650392
Michigan,2016,Utilities,255571,16081337,1.5892397504013505
Michigan,2016,Construction,1910719,16081337,11.881592929742098
Michigan,2016,Manufacturing,7198168,16081337,44.76100463537329
Michigan,2016,"Mining, Quarrying, & Oil and Gas Extraction",65391,16081337,0.40662663807120014
Michigan,2017,Transportation & Warehousing,1735822,16473032,10.537355843174469
Michigan,2017,Accomodation & Food Services,4676760,16473032,28.39040196121758
Michigan,2017,"Agriculture, Forestry, Fishing & Hunting",376412,16473032,2.2850195398151354
Michigan,2017,Utilities,266680,16473032,1.6188883746477274
Michigan,2017,Construction,1970796,16473032,11.963772060905363
Michigan,2017,"Mining, Quarrying, & Oil and Gas Extraction",65293,16473032,0.3963629767731891
Michigan,2017,Manufacturing,7381269,16473032,44.80819924346653
Michigan,2018,Transportation & Warehousing,1815307,16787421,10.813495414215204
Michigan,2018,Accomodation & Food Services,4688585,16787421,27.929156003176423
Michigan,2018,"Agriculture, Forestry, Fishing & Hunting",364015,16787421,2.168379526551458
Michigan,2018,Utilities,268709,16787421,1.6006568251311502
Michigan,2018,Construction,2051242,16787421,12.218922727916336
Michigan,2018,"Mining, Quarrying, & Oil and Gas Extraction",66546,16787421,0.3964039503149412
Michigan,2018,Manufacturing,7533017,16787421,44.87298555269448
Michigan,2019,Transportation & Warehousing,1932001,16980364,11.377853855194152
Michigan,2019,Accomodation & Food Services,4707755,16980364,27.72470013010322
Michigan,2019,"Agriculture, Forestry, Fishing & Hunting",360968,16980364,2.1257965965865044
Michigan,2019,Utilities,272945,16980364,1.6074154829660896
Michigan,2019,Construction,2132090,16980364,12.556209042397443
Michigan,2019,Manufacturing,7508109,16980364,44.21641962445564
Michigan,2019,"Mining, Quarrying, & Oil and Gas Extraction",66496,16980364,0.3916052682969576
Michigan,2020,Transportation & Warehousing,1932576,14866853,12.99922720699532
Michigan,2020,Accomodation & Food Services,3563984,14866853,23.972686082252913
Michigan,2020,"Agriculture, Forestry, Fishing & Hunting",360280,14866853,2.4233776980239194
Michigan,2020,Utilities,271218,14866853,1.8243134575959015
Michigan,2020,Construction,2023102,14866853,13.608138857631808
Michigan,2020,Manufacturing,6657204,14866853,44.77883786165101
Michigan,2020,"Mining, Quarrying, & Oil and Gas Extraction",58489,14866853,0.3934188358491202
Michigan,2021,Manufacturing,7029578,15798274,44.49586075035792
Michigan,2021,Transportation & Warehousing,2009580,15798274,12.720250326079924
Michigan,2021,Accomodation & Food Services,3878693,15798274,24.551371877712715
Michigan,2021,"Agriculture, Forestry, Fishing & Hunting",381027,15798274,2.4118267603157153
Michigan,2021,Utilities,274501,15798274,1.7375379107869633
Michigan,2021,Construction,2166075,15798274,13.710833221401275
Michigan,2021,"Mining, Quarrying, & Oil and Gas Extraction",58820,15798274,0.3723191533454857
Michigan,2022,Manufacturing,7240964,16738963,43.25813970674289
Michigan,2022,Transportation & Warehousing,2149292,16738963,12.840054667663702
Michigan,2022,Accomodation & Food Services,4337574,16738963,25.91303893795571
Michigan,2022,"Agriculture, Forestry, Fishing & Hunting",414644,16738963,2.4771188035961367
